Water_Slime_Left: .word 16, 48
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,0,0,0,0,199,199,199,199,199,
199,199,199,199,199,233,233,233,233,233,0,0,0,199,199,199,
199,199,199,199,233,248,248,248,248,248,233,233,0,0,199,199,
199,199,199,233,248,248,248,251,251,251,248,248,233,0,0,199,
199,199,233,248,248,248,248,248,251,251,251,248,233,0,0,199,
199,199,233,248,248,248,248,248,248,248,248,248,248,233,0,199,
199,199,233,248,233,233,248,248,248,248,248,248,248,233,0,199,
199,199,233,233,248,248,248,248,248,248,248,248,248,233,199,199,
199,199,233,248,248,248,248,248,248,248,248,233,233,199,199,199,
199,199,199,233,233,233,233,233,233,233,233,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,0,0,0,0,0,0,199,199,199,199,
199,199,199,199,199,233,233,233,233,233,233,0,0,199,199,199,
199,199,199,199,233,251,251,251,251,248,248,233,0,0,0,199,
199,199,199,233,248,251,251,251,251,251,248,248,233,0,0,199,
199,199,199,233,248,248,251,251,251,248,248,248,233,0,0,199,
199,199,233,248,233,248,248,248,248,248,248,248,248,233,0,199,
199,199,233,248,248,248,233,233,248,248,248,248,248,233,0,199,
199,199,233,248,248,248,248,248,248,248,248,248,248,233,199,199,
199,199,233,248,248,248,233,248,248,248,248,248,248,233,199,199,
199,199,233,233,248,248,248,248,248,248,248,248,233,233,199,199,
199,199,199,233,233,233,233,233,233,233,233,233,233,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,0,0,0,0,0,199,199,199,199,
199,199,199,199,199,233,233,233,233,233,0,0,0,199,199,199,
199,199,199,199,233,248,248,248,248,248,233,233,0,0,199,199,
199,199,199,233,248,248,248,251,251,251,248,248,233,0,0,199,
199,199,233,248,248,248,248,248,251,251,251,248,233,0,0,199,
199,199,233,233,248,248,248,248,248,248,248,248,248,233,0,199,
199,199,233,248,248,233,233,248,248,248,248,248,248,233,199,199,
199,199,233,248,233,248,248,248,248,248,248,248,248,233,199,199,
199,199,233,248,248,248,248,248,248,248,248,233,233,199,199,199,
199,199,199,233,233,233,233,233,233,233,233,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


