Magma_Slime_Back: .word 16, 48
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,78,199,199,199,15,199,15,15,199,199,
199,119,199,15,15,199,199,199,199,199,15,199,199,199,199,199,
199,199,199,199,199,199,199,199,78,78,199,199,199,199,199,199,
199,199,199,199,199,199,15,78,78,78,78,0,0,78,199,199,
199,199,78,199,78,78,103,167,167,167,167,78,0,0,0,199,
199,199,199,78,103,103,103,167,167,167,103,103,78,0,0,199,
199,199,199,78,103,103,103,103,103,103,103,103,103,78,78,0,
199,78,78,103,103,103,103,103,103,103,103,103,103,78,0,0,
199,199,78,103,103,119,119,103,103,119,119,103,103,103,119,0,
199,199,78,103,103,119,119,103,103,103,119,119,103,78,0,199,
199,199,199,78,119,119,103,103,103,103,119,119,103,78,199,199,
199,199,78,199,199,78,78,78,78,78,78,78,78,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,12,199,199,199,199,199,199,
199,199,199,199,15,199,78,199,78,199,199,199,199,199,199,199,
199,199,199,199,199,199,0,78,78,0,0,0,15,15,199,199,
199,199,199,199,199,15,15,12,78,78,78,0,0,0,199,199,
199,199,12,199,78,103,103,167,167,167,167,78,0,0,0,199,
199,199,199,78,103,103,167,167,167,167,167,103,78,0,78,0,
199,199,199,12,103,103,103,167,167,167,103,103,78,0,0,0,
199,199,78,103,103,103,103,103,103,103,103,103,103,78,0,0,
199,199,78,103,103,119,103,103,103,103,119,103,103,78,0,0,
199,78,103,103,103,119,119,103,103,103,119,119,103,78,0,199,
199,199,78,103,103,119,119,103,103,103,103,119,103,78,78,199,
199,199,78,78,119,119,103,103,103,103,103,103,78,78,199,199,
199,78,199,78,119,78,78,78,78,78,78,78,78,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,78,15,199,199,199,199,199,
199,199,199,199,119,119,199,78,199,199,199,199,199,199,199,199,
199,199,15,15,199,199,78,15,15,199,78,199,119,199,199,199,
199,199,199,199,199,78,78,12,78,78,0,0,0,199,199,199,
199,199,78,199,78,103,167,167,167,167,78,78,0,78,199,199,
199,199,199,78,103,103,167,167,167,103,103,103,78,0,0,199,
199,199,78,103,103,103,103,103,103,103,103,103,78,0,0,0,
199,199,78,103,119,119,103,103,103,103,103,103,103,78,78,0,
199,78,103,103,119,119,103,103,119,119,103,103,103,78,0,0,
199,199,78,103,103,119,103,103,103,119,103,103,103,78,0,199,
199,199,78,119,119,119,103,103,103,103,103,78,78,199,199,199,
199,199,199,119,78,78,78,78,78,78,78,199,199,78,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


