Magma_Door_H: .word 32, 108
.byte 199,199,199,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,199,199,199,
199,199,199,10,10,10,10,10,10,10,10,10,10,10,82,82,82,82,10,10,19,19,19,10,10,10,10,10,10,199,199,199,
199,199,10,10,10,10,10,19,19,19,10,10,10,82,82,82,82,82,82,10,10,10,19,19,19,10,10,10,10,10,199,199,
199,199,10,10,10,19,19,19,10,10,10,10,10,82,82,82,82,82,82,10,10,10,10,10,19,10,10,10,10,10,199,199,
199,199,10,10,10,10,10,10,10,10,10,10,10,10,82,82,82,82,10,10,10,10,10,10,19,19,19,19,10,10,199,199,
199,199,199,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,19,10,199,199,199,10,10,199,199,199,199,199,10,10,10,10,199,199,199,199,199,10,199,199,199,199,10,19,199,199,
199,199,19,10,10,199,199,10,10,10,199,199,10,10,10,10,10,199,199,199,199,199,199,10,10,199,199,10,10,19,199,199,
199,199,19,19,10,10,10,10,10,10,10,10,10,82,82,10,10,199,199,199,199,199,199,10,10,10,10,10,10,19,199,199,
199,199,199,19,10,10,10,10,19,19,10,10,82,82,82,82,10,10,199,199,199,199,10,10,10,10,10,10,19,199,199,199,
199,199,199,19,10,10,10,10,10,19,10,10,82,82,82,82,82,10,10,10,10,10,10,10,10,10,10,10,19,199,199,199,
199,199,199,19,10,10,10,10,10,19,19,10,10,82,82,82,82,10,10,10,10,10,10,10,10,10,10,10,19,199,199,199,
199,199,199,19,10,10,10,10,10,10,19,19,10,10,10,10,10,10,10,10,19,19,10,10,10,10,10,10,19,199,199,199,
199,199,199,19,10,10,10,10,10,10,10,10,19,10,10,10,10,10,10,19,19,10,10,10,10,10,10,10,19,199,199,199,
199,199,199,19,10,10,10,10,10,10,10,10,19,19,19,10,10,10,10,19,10,10,10,10,10,10,10,10,19,199,199,199,
199,199,199,199,19,10,10,10,19,10,10,10,10,10,10,10,10,10,19,10,10,10,10,19,19,10,10,10,19,199,199,199,
199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,10,19,19,10,10,10,19,10,10,10,10,19,19,199,199,199,
199,199,199,199,199,19,10,10,10,19,10,10,10,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,19,199,199,199,
199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,19,10,10,10,19,10,10,10,10,10,19,19,199,199,199,
199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,10,10,10,10,19,10,10,10,10,10,19,19,199,199,199,
199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,10,10,10,10,19,10,10,10,10,19,19,19,199,199,199,
199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,19,10,10,10,10,10,10,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,19,19,10,10,10,10,19,10,10,10,10,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,19,10,10,10,10,19,10,10,10,10,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,19,19,10,10,10,19,10,10,10,10,19,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,19,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,19,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,10,10,10,10,10,19,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,10,19,10,10,10,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,10,19,10,10,10,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,19,19,10,10,10,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,19,10,10,10,10,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,19,10,10,10,10,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,19,10,10,10,10,10,10,10,10,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,19,10,10,10,10,10,10,10,19,10,19,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,19,10,10,10,10,10,10,19,19,10,10,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,19,10,10,10,10,10,10,19,10,10,10,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,19,10,10,10,10,10,10,10,19,10,10,10,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,19,10,10,10,10,10,10,10,19,10,10,10,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,19,10,10,10,10,10,10,19,19,10,10,10,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,10,19,10,10,10,10,10,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,19,19,10,10,10,10,82,10,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,19,10,10,10,10,82,82,82,19,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,10,10,10,10,10,82,82,199,82,199,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,19,10,10,10,10,10,1,1,10,10,10,82,82,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,10,10,10,10,10,10,1,1,1,1,10,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,19,10,10,1,1,82,82,1,1,1,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,1,1,82,82,82,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,1,1,82,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


